userID,domain,expertiseLevel,taskID,iteration,utility,utility_sd
5ef0a7a320e4520009b3af18,image,I,2,15,0.6004268542861511,3.6130338717125854
5ef0a7a320e4520009b3af18,image,I,2,16,0.6426139897722793,3.937154426212785
5ef0a7a320e4520009b3af18,image,I,2,17,0.6472001589259742,3.97238961513942
5ef0a7a320e4520009b3af18,image,I,2,18,0.6082781007214475,3.6733544011536696
5ef0a7a320e4520009b3af18,image,I,2,19,0.5454619931486373,3.1907430225086784
5ef0a7a320e4520009b3af18,image,I,3,0,0.5857145036059737,3.5000000000000004
5ef0a7a320e4520009b3af18,image,I,3,1,0.5830685656763364,3.4796714600542353
5ef0a7a320e4520009b3af18,image,I,3,2,0.5407413719412055,3.1544748486754175
5ef0a7a320e4520009b3af18,image,I,3,3,0.49688866792919223,2.8175578578221168
5ef0a7a320e4520009b3af18,image,I,3,4,0.48169848273483085,2.7008528198662676
5ef0a7a320e4520009b3af18,image,I,3,5,0.48887416799275013,2.7559830641437078
5ef0a7a320e4520009b3af18,image,I,3,6,0.4826906897227057,2.7084758707177463
5ef0a7a320e4520009b3af18,image,I,3,7,0.43461542650554164,2.339117278527625
5ef0a7a320e4520009b3af18,image,I,3,8,0.3569771594391483,1.7426283754052905
5ef0a7a320e4520009b3af18,image,I,3,9,0.3023144526204273,1.3226589548602194
5ef0a7a320e4520009b3af18,image,I,3,10,0.3253969464477631,1.5000000000000004
5ef0a7a320e4520009b3af18,image,I,3,11,0.437098818694616,2.3581969919068118
5ef0a7a320e4520009b3af18,image,I,3,12,0.5882564777485343,3.519529794073903
5ef0a7a320e4520009b3af18,image,I,3,13,0.6991446393405967,4.371475108885451
5ef0a7a320e4520009b3af18,image,I,3,14,0.7139700080320918,4.48537728938636
5ef0a7a320e4520009b3af18,image,I,3,15,0.6391685796928288,3.910683602522959
5ef0a7a320e4520009b3af18,image,I,3,16,0.5362961236456576,3.1203223439878736
5ef0a7a320e4520009b3af18,image,I,3,17,0.47554092154403427,2.6535447453897216
5ef0a7a320e4520009b3af18,image,I,3,18,0.4861437310303786,2.735005324553811
5ef0a7a320e4520009b3af18,image,I,3,19,0.541171254351966,3.1577776025538222
5f0b339a2906a406fed096f0,mesh,I,1,0,0.61825419825075,3.75
5f0b339a2906a406fed096f0,mesh,I,1,1,0.5510046718100329,3.233327001260652
5f0b339a2906a406fed096f0,mesh,I,1,2,0.5074554105138972,2.898741337723036
5f0b339a2906a406fed096f0,mesh,I,1,3,0.5086845640117736,2.9081848305960842
5f0b339a2906a406fed096f0,mesh,I,1,4,0.5602568570186686,3.304410836785527
5f0b339a2906a406fed096f0,mesh,I,1,5,0.6461493587758357,3.964316397477041
5f0b339a2906a406fed096f0,mesh,I,1,6,0.7352547734993878,4.648906524215189
5f0b339a2906a406fed096f0,mesh,I,1,7,0.7973282480098485,5.125812309503692
5f0b339a2906a406fed096f0,mesh,I,1,8,0.818400204517384,5.287706549274303
5f0b339a2906a406fed096f0,mesh,I,1,9,0.8059016896640266,5.191681409903767
5f0b339a2906a406fed096f0,mesh,I,1,10,0.7809526714746315,5.0
5f0b339a2906a406fed096f0,mesh,I,1,11,0.7640043783396564,4.869787552403355
5f0b339a2906a406fed096f0,mesh,I,1,12,0.7638025636065573,4.868237025152697
5f0b339a2906a406fed096f0,mesh,I,1,13,0.7759805016246906,4.961799197071298
5f0b339a2906a406fed096f0,mesh,I,1,14,0.7898524144102146,5.068376048336795
5f0b339a2906a406fed096f0,mesh,I,1,15,0.7964437704759143,5.119016935856292
5f0b339a2906a406fed096f0,mesh,I,1,16,0.7915361753280546,5.08131225545414
5f0b339a2906a406fed096f0,mesh,I,1,17,0.7732137768468287,4.94054266095391
5f0b339a2906a406fed096f0,mesh,I,1,18,0.7387347288232833,4.675642756391649
5f0b339a2906a406fed096f0,mesh,I,1,19,0.6857890378842216,4.268865038307245
5f0b339a2906a406fed096f0,mesh,I,2,0,0.6833335875403027,4.250000000000001
5f0b339a2906a406fed096f0,mesh,I,2,1,0.6486138333026813,3.9832507678956133
5f0b339a2906a406fed096f0,mesh,I,2,2,0.6437623046305551,3.9459768419638506
5f0b339a2906a406fed096f0,mesh,I,2,3,0.6515887246074703,4.0061066316127185
5f0b339a2906a406fed096f0,mesh,I,2,4,0.6449244426180382,3.9549054597656594
5f0b339a2906a406fed096f0,mesh,I,2,5,0.6135802262197254,3.714090228242394
5f0b339a2906a406fed096f0,mesh,I,2,6,0.5765543152518263,3.429622969313744
5f0b339a2906a406fed096f0,mesh,I,2,7,0.5681852947027184,3.365324420722021
5f0b339a2906a406fed096f0,mesh,I,2,8,0.6090504048186844,3.6792879548153428
5f0b339a2906a406fed096f0,mesh,I,2,9,0.6858390198280876,4.269249045781897
5f0b339a2906a406fed096f0,mesh,I,2,10,0.757800108630351,4.8221206199303
5f0b339a2906a406fed096f0,mesh,I,2,11,0.7858581273659753,5.0376882446569855
5f0b339a2906a406fed096f0,mesh,I,2,12,0.7616999562901569,4.852082852999626
5f0b339a2906a406fed096f0,mesh,I,2,13,0.7135965916196351,4.482508359479878
5f0b339a2906a406fed096f0,mesh,I,2,14,0.6841011078797568,4.255896800414331
5f0b339a2906a406fed096f0,mesh,I,2,15,0.6972145389964178,4.356646294684449
5f0b339a2906a406fed096f0,mesh,I,2,16,0.740902185466314,4.692295160990802
5f0b339a2906a406fed096f0,mesh,I,2,17,0.7782809057633667,4.979473027171648
5f0b339a2906a406fed096f0,mesh,I,2,18,0.7776927403410073,4.974954196949206
5f0b339a2906a406fed096f0,mesh,I,2,19,0.7370638910609145,4.662805836895257
5f0b339a2906a406fed096f0,mesh,I,3,0,0.45555572502686853,2.5000000000000013
5f0b339a2906a406fed096f0,mesh,I,3,1,0.34170517594204064,1.6252948873084734
5f0b339a2906a406fed096f0,mesh,I,3,2,0.34941973386409997,1.6845652492946277
5f0b339a2906a406fed096f0,mesh,I,3,3,0.479325496942088,2.682621350436024
5f0b339a2906a406fed096f0,mesh,I,3,4,0.655004014222921,4.032346042067658
5f0b339a2906a406fed096f0,mesh,I,3,5,0.771872982077352,4.930241436679116
5f0b339a2906a406fed096f0,mesh,I,3,6,0.7662606531891173,4.887122340529763
5f0b339a2906a406fed096f0,mesh,I,3,7,0.6544496827616822,4.028087155596149
5f0b339a2906a406fed096f0,mesh,I,3,8,0.5147332342374276,2.954656304066295
5f0b339a2906a406fed096f0,mesh,I,3,9,0.4290099521764707,2.296050845435184
5f0b339a2906a406fed096f0,mesh,I,3,10,0.4296405242234954,2.300895482530802
5f0b339a2906a406fed096f0,mesh,I,3,11,0.4897249887877255,2.762519855624571
5f0b339a2906a406fed096f0,mesh,I,3,12,0.55811234803764,3.2879347373288534
5f0b339a2906a406fed096f0,mesh,I,3,13,0.6051081580735326,3.648999972796858
5f0b339a2906a406fed096f0,mesh,I,3,14,0.6395604815823093,3.9136945549439845
5f0b339a2906a406fed096f0,mesh,I,3,15,0.6857887830961789,4.268863080790084
5f0b339a2906a406fed096f0,mesh,I,3,16,0.7451671965050111,4.725062916537193
5f0b339a2906a406fed096f0,mesh,I,3,17,0.7808762497604724,4.999412857780372
5f0b339a2906a406fed096f0,mesh,I,3,18,0.7436911251708463,4.713722372700823
5f0b339a2906a406fed096f0,mesh,I,3,19,0.6192835664421938,3.7579085575531757
5f64f12fc0570701c3bfbe7a,image,I,1,0,0.45555572502686853,2.500000000000001
5f64f12fc0570701c3bfbe7a,image,I,1,1,0.38057724695047374,1.9239460534671062
5f64f12fc0570701c3bfbe7a,image,I,1,2,0.3443088989767026,1.6452990934256926
5f64f12fc0570701c3bfbe7a,image,I,1,3,0.3635518427129643,1.7931411671323594
5f64f12fc0570701c3bfbe7a,image,I,1,4,0.414372440450342,2.1835919557166337
5f64f12fc0570701c3bfbe7a,image,I,1,5,0.45278443118491785,2.4787083601105993
5f64f12fc0570701c3bfbe7a,image,I,1,6,0.45060517202311223,2.461965277657032
5f64f12fc0570701c3bfbe7a,image,I,1,7,0.41719853929676765,2.205304658288655
5f64f12fc0570701c3bfbe7a,image,I,1,8,0.3897644826116219,1.9945308865566742
5f64f12fc0570701c3bfbe7a,image,I,1,9,0.4008530655454811,2.0797236261852197
5f64f12fc0570701c3bfbe7a,image,I,1,10,0.45039624841008025,2.460360133422331
5f64f12fc0570701c3bfbe7a,image,I,1,11,0.5054875268389759,2.8836222370645634
5f64f12fc0570701c3bfbe7a,image,I,1,12,0.5278844949442014,3.0556964402011078
5f64f12fc0570701c3bfbe7a,image,I,1,13,0.5060843867572707,2.8882078664382447
5f64f12fc0570701c3bfbe7a,image,I,1,14,0.46499758989243367,2.5725411299079375
5f64f12fc0570701c3bfbe7a,image,I,1,15,0.4448923842600206,2.4180743636099273
5f64f12fc0570701c3bfbe7a,image,I,1,16,0.46695884306932517,2.5876092889541553
5f64f12fc0570701c3bfbe7a,image,I,1,17,0.5142368556642155,2.950842665227402
5f64f12fc0570701c3bfbe7a,image,I,1,18,0.54422807680003,3.181262937015579
5f64f12fc0570701c3bfbe7a,image,I,1,19,0.5234056929936304,3.0212861453330673
5f64f12fc0570701c3bfbe7a,image,I,2,0,0.29285725180298683,1.25
5f64f12fc0570701c3bfbe7a,image,I,2,1,0.2871270467847487,1.2059752705058193
5f64f12fc0570701c3bfbe7a,image,I,2,2,0.3182271243465343,1.4449148019096434
5f64f12fc0570701c3bfbe7a,image,I,2,3,0.3714936858570523,1.854157744199124
5f64f12fc0570701c3bfbe7a,image,I,2,4,0.42487234161081916,2.264261898037088
5f64f12fc0570701c3bfbe7a,image,I,2,5,0.4552706833581894,2.4978100465309314
5f64f12fc0570701c3bfbe7a,image,I,2,6,0.44813871180801856,2.44301565134662
5f64f12fc0570701c3bfbe7a,image,I,2,7,0.40613502270306817,2.1203045014457915
5f64f12fc0570701c3bfbe7a,image,I,2,8,0.35093863675226833,1.6962348647039742
5f64f12fc0570701c3bfbe7a,image,I,2,9,0.31491202124675394,1.419445116837533
5f64f12fc0570701c3bfbe7a,image,I,2,10,0.3253969464477631,1.5
5f64f12fc0570701c3bfbe7a,image,I,2,11,0.3898144762246641,1.99491498368472
5f64f12fc0570701c3bfbe7a,image,I,2,12,0.490274599915041,2.7667424761294295
5f64f12fc0570701c3bfbe7a,image,I,2,13,0.5911895908386358,3.5420646789439143
5f64f12fc0570701c3bfbe7a,image,I,2,14,0.6557217261093248,4.037860167924083
5f64f12fc0570701c3bfbe7a,image,I,2,15,0.6619254994457975,4.0855232868024025
5f64f12fc0570701c3bfbe7a,image,I,2,16,0.6103701462373056,3.6894274277961756
5f64f12fc0570701c3bfbe7a,image,I,2,17,0.5208136340900932,3.0013715538484695
5f64f12fc0570701c3bfbe7a,image,I,2,18,0.4218284676067804,2.2408760454863215
5f64f12fc0570701c3bfbe7a,image,I,2,19,0.339944292087839,1.6117661505346301
5f64f12fc0570701c3bfbe7a,image,I,3,0,0.4555557250268684,2.5
5f64f12fc0570701c3bfbe7a,image,I,3,1,0.3253969464477631,1.5000000000000002
5f64f12fc0570701c3bfbe7a,image,I,3,2,0.39047633573731577,2.0000000000000004
5f64f12fc0570701c3bfbe7a,image,I,3,3,0.4555557250268684,2.5000000000000004
5f64f12fc0570701c3bfbe7a,image,I,3,4,0.4880954196716447,2.75
5f64f12fc0570701c3bfbe7a,image,I,3,5,0.4880954196716447,2.7500000000000004
5f64f12fc0570701c3bfbe7a,image,I,3,6,0.4555557250268684,2.5
5f64f12fc0570701c3bfbe7a,image,I,3,7,0.3253969464477631,1.5
5f64f12fc0570701c3bfbe7a,image,I,3,8,0.42301603038209207,2.25
5f64f12fc0570701c3bfbe7a,image,I,3,9,0.39047633573731577,2.0
5f64f12fc0570701c3bfbe7a,image,I,3,10,0.3579366410925395,1.75
5f64f12fc0570701c3bfbe7a,image,I,3,11,0.4555557250268684,2.5
5f64f12fc0570701c3bfbe7a,image,I,3,12,0.29285725180298683,1.25
5f64f12fc0570701c3bfbe7a,image,I,3,13,0.4555557250268684,2.5
5f64f12fc0570701c3bfbe7a,image,I,3,14,0.3579366410925395,1.75
5f64f12fc0570701c3bfbe7a,image,I,3,15,0.3579366410925395,1.75
5f64f12fc0570701c3bfbe7a,image,I,3,16,0.26031755715821053,1.0000000000000002
5f64f12fc0570701c3bfbe7a,image,I,3,17,0.39047633573731577,2.0000000000000004
5f64f12fc0570701c3bfbe7a,image,I,3,18,0.3253969464477631,1.5
5f64f12fc0570701c3bfbe7a,image,I,3,19,0.3253969464477631,1.5
5f6dff31d44be62b675aa6f7,mesh,I,1,0,0.61825419825075,3.75
5f6dff31d44be62b675aa6f7,mesh,I,1,1,0.5638585498819658,3.3320823692216455
5f6dff31d44be62b675aa6f7,mesh,I,1,2,0.5695802206399809,3.3760415306433833
5f6dff31d44be62b675aa6f7,mesh,I,1,3,0.6045069817337121,3.644381180684768
5f6dff31d44be62b675aa6f7,mesh,I,1,4,0.6423082600128481,3.9348055277153597
5f6dff31d44be62b675aa6f7,mesh,I,1,5,0.6833335875403026,4.25
5f6dff31d44be62b675aa6f7,mesh,I,1,6,0.726732321630104,4.5834291744557625
5f6dff31d44be62b675aa6f7,mesh,I,1,7,0.7504316833580063,4.765509568775832
5f6dff31d44be62b675aa6f7,mesh,I,1,8,0.7382760322360087,4.672118625385796
5f6dff31d44be62b675aa6f7,mesh,I,1,9,0.7130648148194725,4.478422758754612
5f6dff31d44be62b675aa6f7,mesh,I,1,10,0.715873282185079,4.5
5f6dff31d44be62b675aa6f7,mesh,I,1,11,0.7491302663458687,4.7555108808168285
5f6dff31d44be62b675aa6f7,mesh,I,1,12,0.7634773119587569,4.865738141471159
5f6dff31d44be62b675aa6f7,mesh,I,1,13,0.7184952322280186,4.5201442428360386
5f6dff31d44be62b675aa6f7,mesh,I,1,14,0.6443553902555909,3.950533473729378
5f6dff31d44be62b675aa6f7,mesh,I,1,15,0.61825419825075,3.75
5f6dff31d44be62b675aa6f7,mesh,I,1,16,0.6746894443961345,4.183587705427686
5f6dff31d44be62b675aa6f7,mesh,I,1,17,0.7582530623847387,4.825600629187704
5f6dff31d44be62b675aa6f7,mesh,I,1,18,0.7804640321437434,4.996245821171477
5f6dff31d44be62b675aa6f7,mesh,I,1,19,0.7146821171661613,4.490848369722571
5f6dff31d44be62b675aa6f7,mesh,I,2,0,0.5531748089611973,3.2500000000000004
5f6dff31d44be62b675aa6f7,mesh,I,2,1,0.5498948554987771,3.2248003669193417
5f6dff31d44be62b675aa6f7,mesh,I,2,2,0.5849274847404267,3.493953393892148
5f6dff31d44be62b675aa6f7,mesh,I,2,3,0.6351978083087026,3.8801764678719315
5f6dff31d44be62b675aa6f7,mesh,I,2,4,0.6758174473358491,4.1922540662527386
5f6dff31d44be62b675aa6f7,mesh,I,2,5,0.693505736592663,4.3281518477924115
5f6dff31d44be62b675aa6f7,mesh,I,2,6,0.6907008421248858,4.3066020568494014
5f6dff31d44be62b675aa6f7,mesh,I,2,7,0.6794970875086966,4.220524461941887
5f6dff31d44be62b675aa6f7,mesh,I,2,8,0.6717149739328692,4.160735075004011
5f6dff31d44be62b675aa6f7,mesh,I,2,9,0.6729050788529941,4.169878560623013
5f6dff31d44be62b675aa6f7,mesh,I,2,10,0.6833335875403027,4.250000000000001
5f6dff31d44be62b675aa6f7,mesh,I,2,11,0.7025005604686299,4.397258395765279
5f6dff31d44be62b675aa6f7,mesh,I,2,12,0.7311458978434755,4.617338344943938
5f6dff31d44be62b675aa6f7,mesh,I,2,13,0.7680216691292632,4.9006520921098735
5f6dff31d44be62b675aa6f7,mesh,I,2,14,0.8047294069463188,5.182674850910933
5f6dff31d44be62b675aa6f7,mesh,I,2,15,0.8250133468302318,5.338514818874256
5f6dff31d44be62b675aa6f7,mesh,I,2,16,0.8119312218321022,5.238005847132648
5f6dff31d44be62b675aa6f7,mesh,I,2,17,0.7594570098317959,4.834850465888696
5f6dff31d44be62b675aa6f7,mesh,I,2,18,0.6800930285535597,4.225103031680852
5f6dff31d44be62b675aa6f7,mesh,I,2,19,0.6015755467892328,3.6218591888799834
5f6dff31d44be62b675aa6f7,mesh,I,3,0,0.5531748089611973,3.2500000000000004
5f6dff31d44be62b675aa6f7,mesh,I,3,1,0.5450267349861729,3.187398967138645
5f6dff31d44be62b675aa6f7,mesh,I,3,2,0.5851741831013538,3.4958487586429574
5f6dff31d44be62b675aa6f7,mesh,I,3,3,0.6373392996870985,3.896629383317003
5f6dff31d44be62b675aa6f7,mesh,I,3,4,0.6669824815557869,4.124375695876878
5f6dff31d44be62b675aa6f7,mesh,I,3,5,0.66599995022813,4.116826982387224
5f6dff31d44be62b675aa6f7,mesh,I,3,6,0.6532753265016574,4.019064665735343
5f6dff31d44be62b675aa6f7,mesh,I,3,7,0.6529609361792078,4.016649228790699
5f6dff31d44be62b675aa6f7,mesh,I,3,8,0.6706699429060439,4.152706181077427
5f6dff31d44be62b675aa6f7,mesh,I,3,9,0.6885659056822913,4.290199502477727
5f6dff31d44be62b675aa6f7,mesh,I,3,10,0.6833335875403027,4.250000000000001
5f6dff31d44be62b675aa6f7,mesh,I,3,11,0.6507692042608325,3.999810319096697
5f6dff31d44be62b675aa6f7,mesh,I,3,12,0.6144612076619572,3.720858741683047
5f6dff31d44be62b675aa6f7,mesh,I,3,13,0.609220911382247,3.680597943779774
5f6dff31d44be62b675aa6f7,mesh,I,3,14,0.6516642321683978,4.0066867504625705
5f6dff31d44be62b675aa6f7,mesh,I,3,15,0.7223603546156595,4.549839684279443
5f6dff31d44be62b675aa6f7,mesh,I,3,16,0.7757974355966265,4.960392714695983
5f6dff31d44be62b675aa6f7,mesh,I,3,17,0.7722723744027706,4.933309937549964
5f6dff31d44be62b675aa6f7,mesh,I,3,18,0.7076385473699002,4.436733158492464
5f6dff31d44be62b675aa6f7,mesh,I,3,19,0.6176560819388135,3.745404717849493
5f82e997eec0860404c8f790,image,N,1,0,0.42301603038209207,2.2500000000000004
5f82e997eec0860404c8f790,image,N,1,1,0.4091142467186445,2.1431936530504654
5f82e997eec0860404c8f790,image,N,1,2,0.4167900747676624,2.2021664563666308
5f82e997eec0860404c8f790,image,N,1,3,0.4439660012955171,2.4109570337254858
5f82e997eec0860404c8f790,image,N,1,4,0.47843220513704726,2.6757582574138516
5f82e997eec0860404c8f790,image,N,1,5,0.4993313587137896,2.836324865405188
5f82e997eec0860404c8f790,image,N,1,6,0.4866213062232332,2.738674498451016
5f82e997eec0860404c8f790,image,N,1,7,0.4341422993230131,2.335482278355578
5f82e997eec0860404c8f790,image,N,1,8,0.35727934946961426,1.7449500784341974
5f82e997eec0860404c8f790,image,N,1,9,0.2882847492464884,1.2148698105005693
5f82e997eec0860404c8f790,image,N,1,10,0.26031755715821053,1.0000000000000002
5f82e997eec0860404c8f790,image,N,1,11,0.2894213032591231,1.2236018685687382
5f82e997eec0860404c8f790,image,N,1,12,0.36571514891672746,1.8097616842221713
5f82e997eec0860404c8f790,image,N,1,13,0.45920304603296086,2.5280220899881587
5f82e997eec0860404c8f790,image,N,1,14,0.5360053363534665,3.1180882473301947
5f82e997eec0860404c8f790,image,N,1,15,0.5744785645638288,3.4136751345948135
5f82e997eec0860404c8f790,image,N,1,16,0.5719866546169202,3.3945299799297812
5f82e997eec0860404c8f790,image,N,1,17,0.5404959878105181,3.1525895810556213
5f82e997eec0860404c8f790,image,N,1,18,0.49669511401982863,2.816070797852159
5f82e997eec0860404c8f790,image,N,1,19,0.454421220080919,2.491283684755386
5f82e997eec0860404c8f790,image,N,2,0,0.5206351143164211,3.0
5f82e997eec0860404c8f790,image,N,2,1,0.46722177863488545,2.589629402913665
5f82e997eec0860404c8f790,image,N,2,2,0.3947982590431742,2.033205008168018
5f82e997eec0860404c8f790,image,N,2,3,0.33667563693807256,1.5866533215310923
5f82e997eec0860404c8f790,image,N,2,4,0.3175307926592359,1.4395649384974332
5f82e997eec0860404c8f790,image,N,2,5,0.3370222596504606,1.5893163974770408
5f82e997eec0860404c8f790,image,N,2,6,0.3721556969788321,1.8592439253158088
5f82e997eec0860404c8f790,image,N,2,7,0.39605172884833745,2.0428353213812103
5f82e997eec0860404c8f790,image,N,2,8,0.39799318430092445,2.057751376016795
5f82e997eec0860404c8f790,image,N,2,9,0.3891601057967676,1.9898875054382275
5f82e997eec0860404c8f790,image,N,2,10,0.39047633573731577,2.0000000000000004
5f82e997eec0860404c8f790,image,N,2,11,0.41351842349685697,2.177030608392942
5f82e997eec0860404c8f790,image,N,2,12,0.4505994030976774,2.4619209554415207
5f82e997eec0860404c8f790,image,N,2,13,0.48190784217075944,2.7024613124951484
5f82e997eec0860404c8f790,image,N,2,14,0.49300896691411866,2.787750409892543
5f82e997eec0860404c8f790,image,N,2,15,0.4873166713505394,2.744016935856293
5f82e997eec0860404c8f790,image,N,2,16,0.4825544819441621,2.707429396710918
5f82e997eec0860404c8f790,image,N,2,17,0.49400099006554776,2.7953720483425855
5f82e997eec0860404c8f790,image,N,2,18,0.5188737176449802,2.9864673232902983
5f82e997eec0860404c8f790,image,N,2,19,0.5357505156846146,3.1161304795051312
5f82e997eec0860404c8f790,image,N,3,0,0.42301603038209207,2.25
5f82e997eec0860404c8f790,image,N,3,1,0.44310834340475125,2.4043677133574812
5f82e997eec0860404c8f790,image,N,3,2,0.45896314012918393,2.526178911169212
5f82e997eec0860404c8f790,image,N,3,3,0.4437740801812864,2.409482518396394
5f82e997eec0860404c8f790,image,N,3,4,0.4083501640072818,2.137323263671402
5f82e997eec0860404c8f790,image,N,3,5,0.3904763357373157,1.9999999999999998
5f82e997eec0860404c8f790,image,N,3,6,0.4145059366785282,2.1846175970882227
5f82e997eec0860404c8f790,image,N,3,7,0.4651305234273995,2.5735624481502946
5f82e997eec0860404c8f790,image,N,3,8,0.5035689754471412,2.8688821525863677
5f82e997eec0860404c8f790,image,N,3,9,0.5069242222678461,2.89466025881426
5f82e997eec0860404c8f790,image,N,3,10,0.4880954196716447,2.75
5f82e997eec0860404c8f790,image,N,3,11,0.47900391136779125,2.680150632918486
5f82e997eec0860404c8f790,image,N,3,12,0.4998337599232078,2.8401847757001573
5f82e997eec0860404c8f790,image,N,3,13,0.5451887757821273,3.188643914254186
5f82e997eec0860404c8f790,image,N,3,14,0.5927375886434472,3.553957828385776
5f82e997eec0860404c8f790,image,N,3,15,0.61825419825075,3.75
5f82e997eec0860404c8f790,image,N,3,16,0.6057081685985006,3.653609808042073
5f82e997eec0860404c8f790,image,N,3,17,0.5547794211661832,3.2623281135740734
5f82e997eec0860404c8f790,image,N,3,18,0.48617501323541956,2.73524566335679
5f82e997eec0860404c8f790,image,N,3,19,0.4343143851309964,2.3368044005348256
5f9aba6600cdf11f1c9b915c,mesh,E,1,0,0.715873282185079,4.5
5f9aba6600cdf11f1c9b915c,mesh,E,1,1,0.6565471587663171,4.044201904271053
5f9aba6600cdf11f1c9b915c,mesh,E,1,2,0.5903198154177223,3.5353822605130687
5f9aba6600cdf11f1c9b915c,mesh,E,1,3,0.6069187617657263,3.6629107033058523
5f9aba6600cdf11f1c9b915c,mesh,E,1,4,0.6952289152266725,4.341390898226203
5f9aba6600cdf11f1c9b915c,mesh,E,1,5,0.7484129768298553,4.750000000000001
5f9aba6600cdf11f1c9b915c,mesh,E,1,6,0.7013744709327715,4.388606735476581
5f9aba6600cdf11f1c9b915c,mesh,E,1,7,0.6127195088149591,3.707477401860935
5f9aba6600cdf11f1c9b915c,mesh,E,1,8,0.5786689258497454,3.4458693617661273
5f9aba6600cdf11f1c9b915c,mesh,E,1,9,0.5994715964107713,3.6056946980832083
5f9aba6600cdf11f1c9b915c,mesh,E,1,10,0.5857145036059737,3.5
5f9aba6600cdf11f1c9b915c,mesh,E,1,11,0.4972412985446026,2.8202670920302113
5f9aba6600cdf11f1c9b915c,mesh,E,1,12,0.4194733014592737,2.2227814830356203
5f9aba6600cdf11f1c9b915c,mesh,E,1,13,0.46320626693331374,2.5587785318052574
5f9aba6600cdf11f1c9b915c,mesh,E,1,14,0.6165105378406202,3.736603589637482
5f9aba6600cdf11f1c9b915c,mesh,E,1,15,0.7484129768298552,4.75
5f9aba6600cdf11f1c9b915c,mesh,E,1,16,0.7633758031449202,4.8649582569720495
5f9aba6600cdf11f1c9b915c,mesh,E,1,17,0.7049822289254333,4.416324865840482
5f9aba6600cdf11f1c9b915c,mesh,E,1,18,0.6787009000686031,4.21440741437287
5f9aba6600cdf11f1c9b915c,mesh,E,1,19,0.7073276819105474,4.434344802803002
5f9aba6600cdf11f1c9b915c,mesh,E,2,0,0.5206351143164211,3.0
5f9aba6600cdf11f1c9b915c,mesh,E,2,1,0.4725101515833554,2.630259570207804
5f9aba6600cdf11f1c9b915c,mesh,E,2,2,0.44104795854430207,2.3885379331233576
5f9aba6600cdf11f1c9b915c,mesh,E,2,3,0.44496460773341345,2.418629251064936
5f9aba6600cdf11f1c9b915c,mesh,E,2,4,0.48858161684348794,2.7537354159062564
5f9aba6600cdf11f1c9b915c,mesh,E,2,5,0.5528897672925182,3.247810046530931
5f9aba6600cdf11f1c9b915c,mesh,E,2,6,0.6045257191855308,3.6445251391025035
5f9aba6600cdf11f1c9b915c,mesh,E,2,7,0.6178397727264409,3.746816000205033
5f9aba6600cdf11f1c9b915c,mesh,E,2,8,0.5937360235502932,3.561628727865208
5f9aba6600cdf11f1c9b915c,mesh,E,2,9,0.5602265267334925,3.3041778115104963
5f9aba6600cdf11f1c9b915c,mesh,E,2,10,0.5531748089611974,3.250000000000001
5f9aba6600cdf11f1c9b915c,mesh,E,2,11,0.5909585623617628,3.540289704720931
5f9aba6600cdf11f1c9b915c,mesh,E,2,12,0.6616027469080127,4.083043603593109
5f9aba6600cdf11f1c9b915c,mesh,E,2,13,0.7314251010569552,4.619483442005601
5f9aba6600cdf11f1c9b915c,mesh,E,2,14,0.7679383141371974,4.900011682043217
5f9aba6600cdf11f1c9b915c,mesh,E,2,15,0.7595445833801264,4.8355232868024025
5f9aba6600cdf11f1c9b915c,mesh,E,2,16,0.7182498408196141,4.518258919302095
5f9aba6600cdf11f1c9b915c,mesh,E,2,17,0.6657537957715075,4.114935796411835
5f9aba6600cdf11f1c9b915c,mesh,E,2,18,0.6161185416096013,3.73359191239759
5f9aba6600cdf11f1c9b915c,mesh,E,2,19,0.5694978162360854,3.375408423873367
5f9aba6600cdf11f1c9b915c,mesh,E,3,0,0.61825419825075,3.75
5f9aba6600cdf11f1c9b915c,mesh,E,3,1,0.6580019475155717,4.05537893562565
5f9aba6600cdf11f1c9b915c,mesh,E,3,2,0.683654082433406,4.252462337896852
5f9aba6600cdf11f1c9b915c,mesh,E,3,3,0.6811736009067432,4.233404986915679
5f9aba6600cdf11f1c9b915c,mesh,E,3,4,0.6530164425043331,4.017075679666554
5f9aba6600cdf11f1c9b915c,mesh,E,3,5,0.6133548974993114,3.712359044814938
5f9aba6600cdf11f1c9b915c,mesh,E,3,6,0.575478462170506,3.4213572718858405
5f9aba6600cdf11f1c9b915c,mesh,E,3,7,0.5425364055112336,3.1682659551195913
5f9aba6600cdf11f1c9b915c,mesh,E,3,8,0.5091646445029987,2.9118732525101945
5f9aba6600cdf11f1c9b915c,mesh,E,3,9,0.47167894826950835,2.6238734983429564
5f9aba6600cdf11f1c9b915c,mesh,E,3,10,0.4368777106851294,2.3564982358805153
5f9aba6600cdf11f1c9b915c,mesh,E,3,11,0.4205969255020581,2.2314142011284805
5f9aba6600cdf11f1c9b915c,mesh,E,3,12,0.4361139145040447,2.3506300478917925
5f9aba6600cdf11f1c9b915c,mesh,E,3,13,0.48174047373828327,2.701175433553265
5f9aba6600cdf11f1c9b915c,mesh,E,3,14,0.5385403284329744,3.1375643987445017
5f9aba6600cdf11f1c9b915c,mesh,E,3,15,0.5814006518607715,3.4668570050188325
