userID,taskID,domain,iteration,expertiseLevel,utility
5f6dff31d44be62b675aa6f7,1,mesh,1,I,0.6329615202251925
5f6dff31d44be62b675aa6f7,1,mesh,2,I,0.5978708575792778
5f6dff31d44be62b675aa6f7,1,mesh,3,I,0.550357311758525
5f6dff31d44be62b675aa6f7,1,mesh,4,I,0.516399590307255
5f6dff31d44be62b675aa6f7,1,mesh,5,I,0.4688524023454943
5f6dff31d44be62b675aa6f7,1,mesh,6,I,0.38690331683341544
5f6dff31d44be62b675aa6f7,1,mesh,7,I,0.30628684978410914
5f6dff31d44be62b675aa6f7,1,mesh,8,I,0.29445328499118517
5f6dff31d44be62b675aa6f7,1,mesh,9,I,0.38091878475640784
5f6dff31d44be62b675aa6f7,1,mesh,10,I,0.5243721690246388
5f6dff31d44be62b675aa6f7,1,mesh,11,I,0.6470248498035945
5f6dff31d44be62b675aa6f7,1,mesh,12,I,0.6891712717868764
5f6dff31d44be62b675aa6f7,1,mesh,13,I,0.6312712575074121
5f6dff31d44be62b675aa6f7,1,mesh,14,I,0.48761049650403365
5f6dff31d44be62b675aa6f7,1,mesh,15,I,0.30442215994271543
5f6dff31d44be62b675aa6f7,1,mesh,16,I,0.16051872968935346
5f6dff31d44be62b675aa6f7,1,mesh,17,I,0.13656675143829672
5f6dff31d44be62b675aa6f7,1,mesh,18,I,0.2538138763314378
5f6dff31d44be62b675aa6f7,1,mesh,19,I,0.44247954498385933
5f6dff31d44be62b675aa6f7,2,mesh,0,I,0.14032597921309575
5f6dff31d44be62b675aa6f7,2,mesh,1,I,0.23293761597247753
5f6dff31d44be62b675aa6f7,2,mesh,2,I,0.4143786854054054
5f6dff31d44be62b675aa6f7,2,mesh,3,I,0.5597985712008299
5f6dff31d44be62b675aa6f7,2,mesh,4,I,0.5737752287353667
5f6dff31d44be62b675aa6f7,2,mesh,5,I,0.45956911042105153
5f6dff31d44be62b675aa6f7,2,mesh,6,I,0.3106418864723213
5f6dff31d44be62b675aa6f7,2,mesh,7,I,0.2336593566780855
5f6dff31d44be62b675aa6f7,2,mesh,8,I,0.26645652585485136
5f6dff31d44be62b675aa6f7,2,mesh,9,I,0.35636654069047446
5f6dff31d44be62b675aa6f7,2,mesh,10,I,0.4131693156310538
5f6dff31d44be62b675aa6f7,2,mesh,11,I,0.389393365076449
5f6dff31d44be62b675aa6f7,2,mesh,12,I,0.31952788886414174
5f6dff31d44be62b675aa6f7,2,mesh,13,I,0.28580541900983697
5f6dff31d44be62b675aa6f7,2,mesh,14,I,0.3409833837029456
5f6dff31d44be62b675aa6f7,2,mesh,15,I,0.45538661531963004
5f6dff31d44be62b675aa6f7,2,mesh,16,I,0.5354781530635834
5f6dff31d44be62b675aa6f7,2,mesh,17,I,0.5008850896371985
5f6dff31d44be62b675aa6f7,2,mesh,18,I,0.356390504519313
5f6dff31d44be62b675aa6f7,2,mesh,19,I,0.1973258674560445
5f6dff31d44be62b675aa6f7,3,mesh,0,I,0.6492543306413813
5f6dff31d44be62b675aa6f7,3,mesh,1,I,0.5798023975862973
5f6dff31d44be62b675aa6f7,3,mesh,2,I,0.456147449681992
5f6dff31d44be62b675aa6f7,3,mesh,3,I,0.361357959904704
5f6dff31d44be62b675aa6f7,3,mesh,4,I,0.353671193703937
5f6dff31d44be62b675aa6f7,3,mesh,5,I,0.4180655539474054
5f6dff31d44be62b675aa6f7,3,mesh,6,I,0.4790715591452654
5f6dff31d44be62b675aa6f7,3,mesh,7,I,0.46485353325588896
5f6dff31d44be62b675aa6f7,3,mesh,8,I,0.3696742920057664
5f6dff31d44be62b675aa6f7,3,mesh,9,I,0.26249516844651793
5f6dff31d44be62b675aa6f7,3,mesh,10,I,0.2334169547281621
5f6dff31d44be62b675aa6f7,3,mesh,11,I,0.3208919273390792
5f6dff31d44be62b675aa6f7,3,mesh,12,I,0.47893368996051605
5f6dff31d44be62b675aa6f7,3,mesh,13,I,0.6113391751591354
5f6dff31d44be62b675aa6f7,3,mesh,14,I,0.6455030857551451
5f6dff31d44be62b675aa6f7,3,mesh,15,I,0.5863336496468868
5f6dff31d44be62b675aa6f7,3,mesh,16,I,0.5073046048931938
5f6dff31d44be62b675aa6f7,3,mesh,17,I,0.4871358160654385
5f6dff31d44be62b675aa6f7,3,mesh,18,I,0.5446990618942298
5f6dff31d44be62b675aa6f7,3,mesh,19,I,0.6254010410582356
5f82e997eec0860404c8f790,1,image,0,N,0.571625208852307
5f82e997eec0860404c8f790,1,image,1,N,0.643049931023771
5f82e997eec0860404c8f790,1,image,2,N,0.7239135731233194
5f82e997eec0860404c8f790,1,image,3,N,0.7690923669047727
5f82e997eec0860404c8f790,1,image,4,N,0.7453840092741881
5f82e997eec0860404c8f790,1,image,5,N,0.6495987511050754
5f82e997eec0860404c8f790,1,image,6,N,0.5101251345781133
5f82e997eec0860404c8f790,1,image,7,N,0.3720401690955921
5f82e997eec0860404c8f790,1,image,8,N,0.27584498212460695
5f82e997eec0860404c8f790,1,image,9,N,0.24234184281270568
5f82e997eec0860404c8f790,1,image,10,N,0.27009689762683475
5f82e997eec0860404c8f790,1,image,11,N,0.3427558773378594
5f82e997eec0860404c8f790,1,image,12,N,0.43832461189696353
5f82e997eec0860404c8f790,1,image,13,N,0.5345356983826451
5f82e997eec0860404c8f790,1,image,14,N,0.6105853112920789
5f82e997eec0860404c8f790,1,image,15,N,0.6496706192490705
5f82e997eec0860404c8f790,1,image,16,N,0.6450605338935438
5f82e997eec0860404c8f790,1,image,17,N,0.6067131227174123
5f82e997eec0860404c8f790,1,image,18,N,0.5615184294212627
5f82e997eec0860404c8f790,1,image,19,N,0.5426803134543146
5f82e997eec0860404c8f790,2,image,0,N,0.20955423627722325
5f82e997eec0860404c8f790,2,image,1,N,0.18118963811077635
5f82e997eec0860404c8f790,2,image,2,N,0.23926013565787732
5f82e997eec0860404c8f790,2,image,3,N,0.3602695679820676
5f82e997eec0860404c8f790,2,image,4,N,0.4979860441006821
5f82e997eec0860404c8f790,2,image,5,N,0.6040994511231225
5f82e997eec0860404c8f790,2,image,6,N,0.6455909188841616
5f82e997eec0860404c8f790,2,image,7,N,0.6128324525537748
5f82e997eec0860404c8f790,2,image,8,N,0.5188785656861754
5f82e997eec0860404c8f790,2,image,9,N,0.39376371799143634
5f82e997eec0860404c8f790,2,image,10,N,0.2766005577618577
5f82e997eec0860404c8f790,2,image,11,N,0.20567646745896184
5f82e997eec0860404c8f790,2,image,12,N,0.20638642054158746
5f82e997eec0860404c8f790,2,image,13,N,0.2797744436796725
5f82e997eec0860404c8f790,2,image,14,N,0.397819207195787
5f82e997eec0860404c8f790,2,image,15,N,0.5111387234448694
5f82e997eec0860404c8f790,2,image,16,N,0.5689359441531731
5f82e997eec0860404c8f790,2,image,17,N,0.5429139598538334
5f82e997eec0860404c8f790,2,image,18,N,0.4424703912591574
5f82e997eec0860404c8f790,2,image,19,N,0.3118239993191674
5f82e997eec0860404c8f790,3,image,0,N,0.6628780722436394
5f82e997eec0860404c8f790,3,image,1,N,0.6353316751243342
5f82e997eec0860404c8f790,3,image,2,N,0.5143495898953903
5f82e997eec0860404c8f790,3,image,3,N,0.3741232407497163
5f82e997eec0860404c8f790,3,image,4,N,0.2904756960836794
5f82e997eec0860404c8f790,3,image,5,N,0.2967830958539922
5f82e997eec0860404c8f790,3,image,6,N,0.37324981945587243
5f82e997eec0860404c8f790,3,image,7,N,0.4727894581897635
5f82e997eec0860404c8f790,3,image,8,N,0.5588352286412778
5f82e997eec0860404c8f790,3,image,9,N,0.6230926668783356
5f82e997eec0860404c8f790,3,image,10,N,0.6717078791190556
5f82e997eec0860404c8f790,3,image,11,N,0.6988309528518387
5f82e997eec0860404c8f790,3,image,12,N,0.678550443352651
5f82e997eec0860404c8f790,3,image,13,N,0.5874558260811122
5f82e997eec0860404c8f790,3,image,14,N,0.4380807795017576
5f82e997eec0860404c8f790,3,image,15,N,0.28923248356165654
5f82e997eec0860404c8f790,3,image,16,N,0.21711558948486334
5f82e997eec0860404c8f790,3,image,17,N,0.2651917658683366
5f82e997eec0860404c8f790,3,image,18,N,0.4104669618340351
5f82e997eec0860404c8f790,3,image,19,N,0.5728788944531359
5f9aba6600cdf11f1c9b915c,1,mesh,0,E,0.4041439557580905
5f9aba6600cdf11f1c9b915c,1,mesh,1,E,0.5091162924798551
5f9aba6600cdf11f1c9b915c,1,mesh,2,E,0.561660587815223
5f9aba6600cdf11f1c9b915c,1,mesh,3,E,0.5725301108714923
5f9aba6600cdf11f1c9b915c,1,mesh,4,E,0.564013362278818
5f9aba6600cdf11f1c9b915c,1,mesh,5,E,0.5474996815641878
5f9aba6600cdf11f1c9b915c,1,mesh,6,E,0.5363923571310771
5f9aba6600cdf11f1c9b915c,1,mesh,7,E,0.5513105460330928
5f9aba6600cdf11f1c9b915c,1,mesh,8,E,0.5921837160737013
5f9aba6600cdf11f1c9b915c,1,mesh,9,E,0.6183667427079789
5f9aba6600cdf11f1c9b915c,1,mesh,10,E,0.5838292360428159
5f9aba6600cdf11f1c9b915c,1,mesh,11,E,0.4978614729891418
5f9aba6600cdf11f1c9b915c,1,mesh,12,E,0.42969570455456196
5f9aba6600cdf11f1c9b915c,1,mesh,13,E,0.4347403290867166
5f9aba6600cdf11f1c9b915c,1,mesh,14,E,0.48462818247865513
5f9aba6600cdf11f1c9b915c,1,mesh,15,E,0.49197277363682296
5f9aba6600cdf11f1c9b915c,1,mesh,16,E,0.4096706650430004
5f9aba6600cdf11f1c9b915c,1,mesh,17,E,0.28998435786943355
5f9aba6600cdf11f1c9b915c,1,mesh,18,E,0.23319704024040105
5f9aba6600cdf11f1c9b915c,1,mesh,19,E,0.2860325001776224
5f9aba6600cdf11f1c9b915c,2,mesh,0,E,0.6148109768445689
5f9aba6600cdf11f1c9b915c,2,mesh,1,E,0.6626271041606431
5f9aba6600cdf11f1c9b915c,2,mesh,2,E,0.6361210539047117
5f9aba6600cdf11f1c9b915c,2,mesh,3,E,0.5681757942759756
5f9aba6600cdf11f1c9b915c,2,mesh,4,E,0.4980827560792858
5f9aba6600cdf11f1c9b915c,2,mesh,5,E,0.4439954799345817
5f9aba6600cdf11f1c9b915c,2,mesh,6,E,0.399324354720247
5f9aba6600cdf11f1c9b915c,2,mesh,7,E,0.35207496254193305
5f9aba6600cdf11f1c9b915c,2,mesh,8,E,0.3064278712069838
5f9aba6600cdf11f1c9b915c,2,mesh,9,E,0.2849842329156026
5f9aba6600cdf11f1c9b915c,2,mesh,10,E,0.3083945941327256
5f9aba6600cdf11f1c9b915c,2,mesh,11,E,0.3705616012652705
5f9aba6600cdf11f1c9b915c,2,mesh,12,E,0.43347870685344647
5f9aba6600cdf11f1c9b915c,2,mesh,13,E,0.4503551571273886
5f9aba6600cdf11f1c9b915c,2,mesh,14,E,0.4014060706907882
5f9aba6600cdf11f1c9b915c,2,mesh,15,E,0.3139479524406219
5f9aba6600cdf11f1c9b915c,2,mesh,16,E,0.2486359432063375
5f9aba6600cdf11f1c9b915c,2,mesh,17,E,0.25947428005240675
5f9aba6600cdf11f1c9b915c,2,mesh,18,E,0.3561901807421501
5f9aba6600cdf11f1c9b915c,2,mesh,19,E,0.4966759436668214
5f9aba6600cdf11f1c9b915c,3,mesh,0,E,0.4245907336627165
5f9aba6600cdf11f1c9b915c,3,mesh,1,E,0.4567533327268184
5f9aba6600cdf11f1c9b915c,3,mesh,2,E,0.43934951397151184
5f9aba6600cdf11f1c9b915c,3,mesh,3,E,0.3696351151958993
5f9aba6600cdf11f1c9b915c,3,mesh,4,E,0.28602708256248066
5f9aba6600cdf11f1c9b915c,3,mesh,5,E,0.24385921016109877
5f9aba6600cdf11f1c9b915c,3,mesh,6,E,0.2763394885577656
5f9aba6600cdf11f1c9b915c,3,mesh,7,E,0.3702497007551368
5f9aba6600cdf11f1c9b915c,3,mesh,8,E,0.47500280602378353
5f9aba6600cdf11f1c9b915c,3,mesh,9,E,0.5379669344767027
5f9aba6600cdf11f1c9b915c,3,mesh,10,E,0.5389926504151095
5f9aba6600cdf11f1c9b915c,3,mesh,11,E,0.49867047251350527
5f9aba6600cdf11f1c9b915c,3,mesh,12,E,0.4563322362953195
5f9aba6600cdf11f1c9b915c,3,mesh,13,E,0.43754153840355936
5f9aba6600cdf11f1c9b915c,3,mesh,14,E,0.43768737142506636
5f9aba6600cdf11f1c9b915c,3,mesh,15,E,0.43331566474591926
5f9aba6600cdf11f1c9b915c,3,mesh,16,E,0.4089949651867549
5f9aba6600cdf11f1c9b915c,3,mesh,17,E,0.37482680796287576
5f9aba6600cdf11f1c9b915c,3,mesh,18,E,0.3585787993616018
5f9aba6600cdf11f1c9b915c,3,mesh,19,E,0.37907687052059436
5fa507fa0776431b370bc0c7,1,text,0,E,0.6574012254786903
5fa507fa0776431b370bc0c7,1,text,1,E,0.5916524542725321
5fa507fa0776431b370bc0c7,1,text,2,E,0.5207978073447954
5fa507fa0776431b370bc0c7,1,text,3,E,0.4822698061496412
5fa507fa0776431b370bc0c7,1,text,4,E,0.4932615451244282
5fa507fa0776431b370bc0c7,1,text,5,E,0.5365773645437365
5fa507fa0776431b370bc0c7,1,text,6,E,0.5700970407793675
5fa507fa0776431b370bc0c7,1,text,7,E,0.5546163212166683
5fa507fa0776431b370bc0c7,1,text,8,E,0.4806544946359538
5fa507fa0776431b370bc0c7,1,text,9,E,0.37520633229457717
5fa507fa0776431b370bc0c7,1,text,10,E,0.28421424978220367
5fa507fa0776431b370bc0c7,1,text,11,E,0.24421322924834732
5fa507fa0776431b370bc0c7,1,text,12,E,0.26348916214108437
5fa507fa0776431b370bc0c7,1,text,13,E,0.3243108426716117
5fa507fa0776431b370bc0c7,1,text,14,E,0.40096974863074974
5fa507fa0776431b370bc0c7,1,text,15,E,0.4771819725150078
5fa507fa0776431b370bc0c7,1,text,16,E,0.5494120880193912
5fa507fa0776431b370bc0c7,1,text,17,E,0.6164715216170906
5fa507fa0776431b370bc0c7,1,text,18,E,0.6681396688624316
5fa507fa0776431b370bc0c7,1,text,19,E,0.6859371862698831
5fa507fa0776431b370bc0c7,2,text,0,E,0.46581776123285656
5fa507fa0776431b370bc0c7,2,text,1,E,0.49478418734101676
5fa507fa0776431b370bc0c7,2,text,2,E,0.4645260225583162
5fa507fa0776431b370bc0c7,2,text,3,E,0.3831307136604625
5fa507fa0776431b370bc0c7,2,text,4,E,0.2976185722431441
5fa507fa0776431b370bc0c7,2,text,5,E,0.2652984729931992
5fa507fa0776431b370bc0c7,2,text,6,E,0.3148554907688652
5fa507fa0776431b370bc0c7,2,text,7,E,0.4257446771009019
5fa507fa0776431b370bc0c7,2,text,8,E,0.5413431013807992
5fa507fa0776431b370bc0c7,2,text,9,E,0.6060744332704606
5fa507fa0776431b370bc0c7,2,text,10,E,0.5991843790715438
5fa507fa0776431b370bc0c7,2,text,11,E,0.5416151829049162
5fa507fa0776431b370bc0c7,2,text,12,E,0.47400405170519394
5fa507fa0776431b370bc0c7,2,text,13,E,0.4256462833069309
5fa507fa0776431b370bc0c7,2,text,14,E,0.39908283149666307
5fa507fa0776431b370bc0c7,2,text,15,E,0.37981388889118267
5fa507fa0776431b370bc0c7,2,text,16,E,0.35885964117398395
5fa507fa0776431b370bc0c7,2,text,17,E,0.34583975082437013
5fa507fa0776431b370bc0c7,2,text,18,E,0.35999440384058956
5fa507fa0776431b370bc0c7,2,text,19,E,0.40733866517851436
5fa507fa0776431b370bc0c7,3,text,0,E,0.5805375022066224
5fa507fa0776431b370bc0c7,3,text,1,E,0.5786229958846814
5fa507fa0776431b370bc0c7,3,text,2,E,0.5382287898321697
5fa507fa0776431b370bc0c7,3,text,3,E,0.49081233053272744
5fa507fa0776431b370bc0c7,3,text,4,E,0.46213777001382167
5fa507fa0776431b370bc0c7,3,text,5,E,0.4496659216403535
5fa507fa0776431b370bc0c7,3,text,6,E,0.42750401078720773
5fa507fa0776431b370bc0c7,3,text,7,E,0.37444269442931233
5fa507fa0776431b370bc0c7,3,text,8,E,0.30010802866580916
5fa507fa0776431b370bc0c7,3,text,9,E,0.2449854999036461
5fa507fa0776431b370bc0c7,3,text,10,E,0.2517523626317436
5fa507fa0776431b370bc0c7,3,text,11,E,0.3300703887671519
5fa507fa0776431b370bc0c7,3,text,12,E,0.44397936656482756
5fa507fa0776431b370bc0c7,3,text,13,E,0.5339417054096681
5fa507fa0776431b370bc0c7,3,text,14,E,0.5579421733691234
5fa507fa0776431b370bc0c7,3,text,15,E,0.5203053015694392
5fa507fa0776431b370bc0c7,3,text,16,E,0.466063692609118
5fa507fa0776431b370bc0c7,3,text,17,E,0.4456102372218493
5fa507fa0776431b370bc0c7,3,text,18,E,0.47739902343995416
5fa507fa0776431b370bc0c7,3,text,19,E,0.5371956447615677
60087e9189ddb34b79b08be5,1,mesh,0,E,0.5499443792551366
60087e9189ddb34b79b08be5,1,mesh,1,E,0.5424785965454758
60087e9189ddb34b79b08be5,1,mesh,2,E,0.4992070062562097
60087e9189ddb34b79b08be5,1,mesh,3,E,0.47815884516782714
60087e9189ddb34b79b08be5,1,mesh,4,E,0.5168112471772783
60087e9189ddb34b79b08be5,1,mesh,5,E,0.5964029731388658
60087e9189ddb34b79b08be5,1,mesh,6,E,0.6535823700699874
60087e9189ddb34b79b08be5,1,mesh,7,E,0.6311293826030697
60087e9189ddb34b79b08be5,1,mesh,8,E,0.5265732847108903
60087e9189ddb34b79b08be5,1,mesh,9,E,0.39830828729195494
60087e9189ddb34b79b08be5,1,mesh,10,E,0.32299246585073804
60087e9189ddb34b79b08be5,1,mesh,11,E,0.33773241335586623
60087e9189ddb34b79b08be5,1,mesh,12,E,0.4132224103503233
60087e9189ddb34b79b08be5,1,mesh,13,E,0.4791268837556053
60087e9189ddb34b79b08be5,1,mesh,14,E,0.48083511297968656
60087e9189ddb34b79b08be5,1,mesh,15,E,0.4216919478444558
60087e9189ddb34b79b08be5,1,mesh,16,E,0.3572383861178669
60087e9189ddb34b79b08be5,1,mesh,17,E,0.34747296687959356
60087e9189ddb34b79b08be5,1,mesh,18,E,0.4071727524548738
60087e9189ddb34b79b08be5,1,mesh,19,E,0.4950771186402766
60087e9189ddb34b79b08be5,2,mesh,0,E,0.6759602938499819
60087e9189ddb34b79b08be5,2,mesh,1,E,0.6186982825414982
60087e9189ddb34b79b08be5,2,mesh,2,E,0.510333574253478
60087e9189ddb34b79b08be5,2,mesh,3,E,0.42443774090663905
60087e9189ddb34b79b08be5,2,mesh,4,E,0.4138990185553008
60087e9189ddb34b79b08be5,2,mesh,5,E,0.4684506226589928
60087e9189ddb34b79b08be5,2,mesh,6,E,0.5244833788513693
60087e9189ddb34b79b08be5,2,mesh,7,E,0.5191145436676736
60087e9189ddb34b79b08be5,2,mesh,8,E,0.44385266571241805
60087e9189ddb34b79b08be5,2,mesh,9,E,0.3533650180627728
60087e9189ddb34b79b08be5,2,mesh,10,E,0.321754639109039
60087e9189ddb34b79b08be5,2,mesh,11,E,0.3820233932359481
60087e9189ddb34b79b08be5,2,mesh,12,E,0.4983813983850679
60087e9189ddb34b79b08be5,2,mesh,13,E,0.5942039149169094
60087e9189ddb34b79b08be5,2,mesh,14,E,0.6128110511960332
60087e9189ddb34b79b08be5,2,mesh,15,E,0.5613877318777994
60087e9189ddb34b79b08be5,2,mesh,16,E,0.5023482328669978
60087e9189ddb34b79b08be5,2,mesh,17,E,0.49972377118959366
60087e9189ddb34b79b08be5,2,mesh,18,E,0.565058965959847
60087e9189ddb34b79b08be5,2,mesh,19,E,0.6474781996817064
60087e9189ddb34b79b08be5,3,mesh,0,E,0.46607150138568254
60087e9189ddb34b79b08be5,3,mesh,1,E,0.47121381301821674
60087e9189ddb34b79b08be5,3,mesh,2,E,0.4295120271723507
60087e9189ddb34b79b08be5,3,mesh,3,E,0.3564393527815727
60087e9189ddb34b79b08be5,3,mesh,4,E,0.2888349253692973
60087e9189ddb34b79b08be5,3,mesh,5,E,0.26218083592083286
60087e9189ddb34b79b08be5,3,mesh,6,E,0.29028575972459497
60087e9189ddb34b79b08be5,3,mesh,7,E,0.36059383039468684
60087e9189ddb34b79b08be5,3,mesh,8,E,0.4460798451606953
60087e9189ddb34b79b08be5,3,mesh,9,E,0.5227863796842174
60087e9189ddb34b79b08be5,3,mesh,10,E,0.579663977112222
60087e9189ddb34b79b08be5,3,mesh,11,E,0.6156183502810247
60087e9189ddb34b79b08be5,3,mesh,12,E,0.6300357538212361
60087e9189ddb34b79b08be5,3,mesh,13,E,0.6178646854780818
60087e9189ddb34b79b08be5,3,mesh,14,E,0.5748262221242573
60087e9189ddb34b79b08be5,3,mesh,15,E,0.5077000964335623
60087e9189ddb34b79b08be5,3,mesh,16,E,0.43849848782846323
60087e9189ddb34b79b08be5,3,mesh,17,E,0.39547479946402586
60087e9189ddb34b79b08be5,3,mesh,18,E,0.3952325274319499
60087e9189ddb34b79b08be5,3,mesh,19,E,0.42916888367452793
6020206b9b158a5df011ff1f,1,text,0,I,0.403254153893541
6020206b9b158a5df011ff1f,1,text,1,I,0.4157264965880175
6020206b9b158a5df011ff1f,1,text,2,I,0.4650188610858892
6020206b9b158a5df011ff1f,1,text,3,I,0.5192160459130906
6020206b9b158a5df011ff1f,1,text,4,I,0.5458742954211422
6020206b9b158a5df011ff1f,1,text,5,I,0.5328231399660921
6020206b9b158a5df011ff1f,1,text,6,I,0.4914025482805395
6020206b9b158a5df011ff1f,1,text,7,I,0.4423612360688669
6020206b9b158a5df011ff1f,1,text,8,I,0.39830087822236687
6020206b9b158a5df011ff1f,1,text,9,I,0.35785664219442104
6020206b9b158a5df011ff1f,1,text,10,I,0.3152595142063492
6020206b9b158a5df011ff1f,1,text,11,I,0.27475756933360984
6020206b9b158a5df011ff1f,1,text,12,I,0.2548314202157309
6020206b9b158a5df011ff1f,1,text,13,I,0.27617937217257066
6020206b9b158a5df011ff1f,1,text,14,I,0.34238950628586456
6020206b9b158a5df011ff1f,1,text,15,I,0.4301597261364749
6020206b9b158a5df011ff1f,1,text,16,I,0.49960992000029025
6020206b9b158a5df011ff1f,1,text,17,I,0.5192850168319701
6020206b9b158a5df011ff1f,1,text,18,I,0.487800237894429
6020206b9b158a5df011ff1f,1,text,19,I,0.43537609030102925
6020206b9b158a5df011ff1f,2,text,0,I,0.5840332717062562
6020206b9b158a5df011ff1f,2,text,1,I,0.5270548931892736
6020206b9b158a5df011ff1f,2,text,2,I,0.49807882578914475
6020206b9b158a5df011ff1f,2,text,3,I,0.48857093692117287
6020206b9b158a5df011ff1f,2,text,4,I,0.43843569685607825
6020206b9b158a5df011ff1f,2,text,5,I,0.341845515869117
6020206b9b158a5df011ff1f,2,text,6,I,0.28302894965127806
6020206b9b158a5df011ff1f,2,text,7,I,0.34176700344031224
6020206b9b158a5df011ff1f,2,text,8,I,0.48694200053916126
6020206b9b158a5df011ff1f,2,text,9,I,0.5995534320816276
6020206b9b158a5df011ff1f,2,text,10,I,0.600085681336135
6020206b9b158a5df011ff1f,2,text,11,I,0.521674524112532
6020206b9b158a5df011ff1f,2,text,12,I,0.44695962041648263
6020206b9b158a5df011ff1f,2,text,13,I,0.4051992278590654
6020206b9b158a5df011ff1f,2,text,14,I,0.3657769063625418
6020206b9b158a5df011ff1f,2,text,15,I,0.31944461179133465
6020206b9b158a5df011ff1f,2,text,16,I,0.3164011005728305
6020206b9b158a5df011ff1f,2,text,17,I,0.399118621091725
6020206b9b158a5df011ff1f,2,text,18,I,0.5258013269517092
6020206b9b158a5df011ff1f,2,text,19,I,0.601314613825457
6020206b9b158a5df011ff1f,3,text,0,I,0.3000286802496686
6020206b9b158a5df011ff1f,3,text,1,I,0.38295106254429334
6020206b9b158a5df011ff1f,3,text,2,I,0.49145454105193687
6020206b9b158a5df011ff1f,3,text,3,I,0.574063007656247
6020206b9b158a5df011ff1f,3,text,4,I,0.5891477229834665
6020206b9b158a5df011ff1f,3,text,5,I,0.5337108069151486
6020206b9b158a5df011ff1f,3,text,6,I,0.4462741487140242
6020206b9b158a5df011ff1f,3,text,7,I,0.38093886096909485
6020206b9b158a5df011ff1f,3,text,8,I,0.37147815599404554
6020206b9b158a5df011ff1f,3,text,9,I,0.4115664307161942
6020206b9b158a5df011ff1f,3,text,10,I,0.46432176523923296
6020206b9b158a5df011ff1f,3,text,11,I,0.49174629867869757
6020206b9b158a5df011ff1f,3,text,12,I,0.48039986126918355
6020206b9b158a5df011ff1f,3,text,13,I,0.44464787367392844
6020206b9b158a5df011ff1f,3,text,14,I,0.40822149287837617
6020206b9b158a5df011ff1f,3,text,15,I,0.382270389833347
6020206b9b158a5df011ff1f,3,text,16,I,0.35936013230038233
6020206b9b158a5df011ff1f,3,text,17,I,0.32753837894718196
6020206b9b158a5df011ff1f,3,text,18,I,0.2901426049131763
6020206b9b158a5df011ff1f,3,text,19,I,0.27139599565936023
602ad4a0805527185ca10247,1,mesh,0,I,0.5290282706519681
602ad4a0805527185ca10247,1,mesh,1,I,0.5162821867992939
602ad4a0805527185ca10247,1,mesh,2,I,0.33355493350194537
602ad4a0805527185ca10247,1,mesh,3,I,0.160447474997615
602ad4a0805527185ca10247,1,mesh,4,I,0.18851287201164726
602ad4a0805527185ca10247,1,mesh,5,I,0.37718245640649406
602ad4a0805527185ca10247,1,mesh,6,I,0.4887950440189782
602ad4a0805527185ca10247,1,mesh,7,I,0.41728864638566143
602ad4a0805527185ca10247,1,mesh,8,I,0.3183853681874476
602ad4a0805527185ca10247,1,mesh,9,I,0.31978615063943855
602ad4a0805527185ca10247,1,mesh,10,I,0.3068333535618661
602ad4a0805527185ca10247,1,mesh,11,I,0.16942782551504887
602ad4a0805527185ca10247,1,mesh,12,I,0.07266437988384383
602ad4a0805527185ca10247,1,mesh,13,I,0.23437040602794626
602ad4a0805527185ca10247,1,mesh,14,I,0.5469172159786253
602ad4a0805527185ca10247,1,mesh,15,I,0.6792753874201021
602ad4a0805527185ca10247,1,mesh,16,I,0.5176623847579264
602ad4a0805527185ca10247,1,mesh,17,I,0.2873146690275086
602ad4a0805527185ca10247,1,mesh,18,I,0.2384805533550714
602ad4a0805527185ca10247,1,mesh,19,I,0.3794591726902109
602ad4a0805527185ca10247,2,mesh,0,I,0.45526115945804535
602ad4a0805527185ca10247,2,mesh,1,I,0.30320902671501815
602ad4a0805527185ca10247,2,mesh,2,I,0.22475485354131639
602ad4a0805527185ca10247,2,mesh,3,I,0.31090840617414106
602ad4a0805527185ca10247,2,mesh,4,I,0.5115010368414751
602ad4a0805527185ca10247,2,mesh,5,I,0.6691181417557104
602ad4a0805527185ca10247,2,mesh,6,I,0.6461885208218133
602ad4a0805527185ca10247,2,mesh,7,I,0.44144659506965955
602ad4a0805527185ca10247,2,mesh,8,I,0.19857687037047592
602ad4a0805527185ca10247,2,mesh,9,I,0.09702061918920121
602ad4a0805527185ca10247,2,mesh,10,I,0.21146028926786595
602ad4a0805527185ca10247,2,mesh,11,I,0.45304304817408897
602ad4a0805527185ca10247,2,mesh,12,I,0.6397979511981349
602ad4a0805527185ca10247,2,mesh,13,I,0.6393480343063913
602ad4a0805527185ca10247,2,mesh,14,I,0.46912606937722273
602ad4a0805527185ca10247,2,mesh,15,I,0.27494609814721993
602ad4a0805527185ca10247,2,mesh,16,I,0.2083450929179211
602ad4a0805527185ca10247,2,mesh,17,I,0.30478628881973097
602ad4a0805527185ca10247,2,mesh,18,I,0.4619523777778334
602ad4a0805527185ca10247,2,mesh,19,I,0.5331379632209425
602ad4a0805527185ca10247,3,mesh,0,I,0.5320854647142749
602ad4a0805527185ca10247,3,mesh,1,I,0.44961968592283796
602ad4a0805527185ca10247,3,mesh,2,I,0.41333747804901516
602ad4a0805527185ca10247,3,mesh,3,I,0.31356239193209323
602ad4a0805527185ca10247,3,mesh,4,I,0.26501513243736863
